label 
Lepidoptera 
unclassified Lepidoptera 
Glossata 
environmental samples <Lepidoptera> 
Zeugloptera 
Aglossata 
Heterobathmiina 
Lepitoptera incertae sedis 
Lepidoptera sp. BOLD:AAL8801
Lepidoptera sp. BOLD:AAL8802
Lepidoptera sp. BOLD:AAL8803
Lepidoptera sp. BOLD:AAL8804
Lepidoptera sp. BOLD:AAL8805
Lepidoptera sp. BOLD:AAL8806
Lepidoptera sp. BOLD:AAL8807
Lepidoptera sp. BOLD:AAL8808
Lepidoptera sp. BOLD:AAL8809
Lepidoptera sp. BOLD:AAL8810
Lepidoptera sp. BOLD:AAL8811
Lepidoptera sp. BOLD:AAL8812
Lepidoptera sp. BOLD:AAL8813
Lepidoptera sp. BOLD:AAL8814
Lepidoptera sp. BOLD:AAL8815
Lepidoptera sp. BOLD:AAL8816
Lepidoptera sp. BOLD:AAL8817
Lepidoptera sp. BOLD:AAL8818
Lepidoptera sp. BOLD:AAL8819
Lepidoptera sp. BOLD:AAL8820
Lepidoptera sp. BOLD:AAL8821
Lepidoptera sp. BOLD:AAL8822
Lepidoptera sp. BOLD:AAL8823
Lepidoptera sp. BOLD:AAL8824
Lepidoptera sp. BOLD:AAL8825
Lepidoptera sp. BOLD:AAL8826
Lepidoptera sp. BOLD:AAL8827
Lepidoptera sp. BOLD:AAL8828
Lepidoptera sp. BOLD:AAL8829
Lepidoptera sp. BOLD:AAL8830
Lepidoptera sp. BOLD:AAL8831
Lepidoptera sp. BOLD:AAL8832
Lepidoptera sp. BOLD:AAL8833
Lepidoptera sp. BOLD:AAL8834
Lepidoptera sp. BOLD:AAL8835
Lepidoptera sp. BOLD:AAL8868
Lepidoptera sp. BOLD:AAL8892
Lepidoptera sp. BOLD:AAL8904
Lepidoptera sp. BOLD:AAL8905
Lepidoptera sp. BOLD:AAL8932
Lepidoptera sp. BOLD:AAL8933
Lepidoptera sp. BOLD:AAL8934
Lepidoptera sp. BOLD:AAL8935
Lepidoptera sp. BOLD:AAL8946
Lepidoptera sp. BOLD:AAL8952
Lepidoptera sp. BOLD:AAL8956
Lepidoptera sp. BOLD:AAL8957
Lepidoptera sp. BOLD:AAL8958
Lepidoptera sp. BOLD:AAL8959
Lepidoptera sp. BOLD:AAL8972
Lepidoptera sp. BOLD:AAL8979
Lepidoptera sp. BOLD:AAL8983
Lepidoptera sp. BOLD:AAL8984
Lepidoptera sp. BOLD:AAL8985
Lepidoptera sp. BOLD:AAL8986
Lepidoptera sp. BOLD:AAL8989
Lepidoptera sp. BOLD:AAL8991
Lepidoptera sp. BOLD:AAL8992
Lepidoptera sp. BOLD:AAL8993
Lepidoptera sp. BOLD:AAL8994
Lepidoptera sp. BOLD:AAL8995
Lepidoptera sp. BOLD:AAL8996
Lepidoptera sp. BOLD:AAL8997
Lepidoptera sp. BOLD:AAL8998
Lepidoptera sp. BOLD:AAL8999
Lepidoptera sp. BOLD:AAL9000
Lepidoptera sp. BOLD:AAL9002
Lepidoptera sp. BOLD:AAL9003
Lepidoptera sp. BOLD:AAL9004
Lepidoptera sp. BOLD:AAL9005
Lepidoptera sp. BOLD:AAL9006
Lepidoptera sp. BOLD:AAL9007
Lepidoptera sp. BOLD:AAL9008
Lepidoptera sp. BOLD:AAL9009
Lepidoptera sp. BOLD:AAL9010
Lepidoptera sp. BOLD:AAL9011
Lepidoptera sp. BOLD:AAL9012
Lepidoptera sp. BOLD:AAL9013
Lepidoptera sp. BOLD:AAL9014
Lepidoptera sp. BOLD:AAL9015
Lepidoptera sp. BOLD:AAL9016
Lepidoptera sp. BOLD:AAL9017
Lepidoptera sp. BOLD:AAL9018
Lepidoptera sp. BOLD:AAL9019
Lepidoptera sp. BOLD:AAL9020
Lepidoptera sp. BOLD:AAL9021
Lepidoptera sp. BOLD:AAL9022
Lepidoptera sp. BOLD:AAL9023
Lepidoptera sp. BOLD:AAL9024
Lepidoptera sp. BOLD:AAL9025
Lepidoptera sp. BOLD:AAL9026
Lepidoptera sp. BOLD:AAL9027
Lepidoptera sp. BOLD:AAL9028
Lepidoptera sp. BOLD:AAL9029
Lepidoptera sp. BOLD:AAL9030
Lepidoptera sp. BOLD:AAL9031
Lepidoptera sp. BOLD:AAL9032
Lepidoptera sp. BOLD:AAL9033
Lepidoptera sp. BOLD:AAL9034
Lepidoptera sp. BOLD:AAL9035
Lepidoptera sp. BOLD:AAL9037
Lepidoptera sp. BOLD:AAL9038
Lepidoptera sp. BOLD:AAL9039
Lepidoptera sp. BOLD:AAL9040
Lepidoptera sp. BOLD:AAL9041
Lepidoptera sp. BOLD:AAL9042
Lepidoptera sp. BOLD:AAL9043
Lepidoptera sp. BOLD:AAL9044
Lepidoptera sp. BOLD:AAL9045
Lepidoptera sp. BOLD:AAL9046
Lepidoptera sp. BOLD:AAL9047
Lepidoptera sp. BOLD:AAL9048
Lepidoptera sp. BOLD:AAL9049
Lepidoptera sp. BOLD:AAL9051
Lepidoptera sp. BOLD:AAL9100
Lepidoptera sp. BOLD:AAL9101
Lepidoptera sp. BOLD:AAL9102
Lepidoptera sp. BOLD:AAL9103
Lepidoptera sp. BOLD:AAL9104
Lepidoptera sp. BOLD:AAL9105
Lepidoptera sp. BOLD:AAL9106
Lepidoptera sp. BOLD:AAL9107
Lepidoptera sp. BOLD:AAL9108
Lepidoptera sp. BOLD:AAL9109
Lepidoptera sp. BOLD:AAL9110
Lepidoptera sp. BOLD:AAL9111
Lepidoptera sp. BOLD:AAL9112
Lepidoptera sp. BOLD:AAL9113
Lepidoptera sp. BOLD:AAL9114
Lepidoptera sp. BOLD:AAL9115
Lepidoptera sp. BOLD:AAL9116
Lepidoptera sp. BOLD:AAL9117
Lepidoptera sp. BOLD:AAL9118
Lepidoptera sp. BOLD:AAL9119
Lepidoptera sp. BOLD:AAL9150
Lepidoptera sp. BOLD:AAL9153
Lepidoptera sp. BOLD:AAL9155
Lepidoptera sp. BOLD:AAL9156
Lepidoptera sp. BOLD:AAL9157
Lepidoptera sp. BOLD:AAL9158
Lepidoptera sp. BOLD:AAL9159
Lepidoptera sp. BOLD:AAL9160
Lepidoptera sp. BOLD:AAL9161
Lepidoptera sp. BOLD:AAL9163
Lepidoptera sp. BOLD:AAL9169
Lepidoptera sp. BOLD:AAL9178
Lepidoptera sp. BOLD:AAL9180
Lepidoptera sp. BOLD:AAL9181
Lepidoptera sp. BOLD:AAL9183
Lepidoptera sp. BOLD:AAL9186
Lepidoptera sp. BOLD:AAL9187
Lepidoptera sp. BOLD:AAL9190
Lepidoptera sp. BOLD:AAL9191
Lepidoptera sp. BOLD:AAL9192
Lepidoptera sp. BOLD:AAL9193
Lepidoptera sp. BOLD:AAL9194
Lepidoptera sp. BOLD:AAL9195
Lepidoptera sp. BOLD:AAL9196
Lepidoptera sp. BOLD:AAL9197
Lepidoptera sp. BOLD:AAL9199
Lepidoptera sp. BOLD:AAL9202
Lepidoptera sp. BOLD:AAL9203
Lepidoptera sp. BOLD:AAL9205
Lepidoptera sp. BOLD:AAL9206
Lepidoptera sp. BOLD:AAL9207
Lepidoptera sp. BOLD:AAL9208
Lepidoptera sp. BOLD:AAL9213
Lepidoptera sp. BOLD:AAL9216
Lepidoptera sp. BOLD:AAL9219
Lepidoptera sp. BOLD:AAL9220
Lepidoptera sp. BOLD:AAL9228
Lepidoptera sp. BOLD:AAL9229
Lepidoptera sp. BOLD:AAL9234
Lepidoptera sp. BOLD:AAL9236
Lepidoptera sp. BOLD:AAL9237
Lepidoptera sp. BOLD:AAL9238
Lepidoptera sp. BOLD:AAL9243
Lepidoptera sp. BOLD:AAL9244
Lepidoptera sp. BOLD:AAL9245
Lepidoptera sp. BOLD:AAL9246
Lepidoptera sp. BOLD:AAL9248
Lepidoptera sp. BOLD:AAL9249
Lepidoptera sp. BOLD:AAL9251
Lepidoptera sp. BOLD:AAL9253
Lepidoptera sp. BOLD:AAL9254
Lepidoptera sp. BOLD:AAL9255
Lepidoptera sp. BOLD:AAL9259
Lepidoptera sp. BOLD:AAL9264
Lepidoptera sp. BOLD:AAL9269
Lepidoptera sp. BOLD:AAL9280
Lepidoptera sp. BOLD:AAL9281
Lepidoptera sp. BOLD:AAL9284
Lepidoptera sp. BOLD:AAL9285
Lepidoptera sp. BOLD:AAL9286
Lepidoptera sp. BOLD:AAL9287
Lepidoptera sp. BOLD:AAL9288
Lepidoptera sp. BOLD:AAL9289
Lepidoptera sp. BOLD:AAL9290
Lepidoptera sp. BOLD:AAL9291
Lepidoptera sp. BOLD:AAL9292
Lepidoptera sp. BOLD:AAL9297
Lepidoptera sp. BOLD:AAL9303
Lepidoptera sp. BOLD:AAL9307
Lepidoptera sp. BOLD:AAL9310
Lepidoptera sp. BOLD:AAL9311
Lepidoptera sp. BOLD:AAL9312
Lepidoptera sp. BOLD:AAL9313
Lepidoptera sp. BOLD:AAL9314
Lepidoptera sp. BOLD:AAL9315
Lepidoptera sp. BOLD:AAL9318
Lepidoptera sp. BOLD:AAL9319
Lepidoptera sp. BOLD:AAL9320
Lepidoptera sp. BOLD:AAL9321
Lepidoptera sp. BOLD:AAL9322
Lepidoptera sp. BOLD:AAL9323
Lepidoptera sp. BOLD:AAL9324
Lepidoptera sp. BOLD:AAL9325
Lepidoptera sp. BOLD:AAL9326
Lepidoptera sp. BOLD:AAL9329
Lepidoptera sp. BOLD:AAL9331
Lepidoptera sp. BOLD:AAL9333
Lepidoptera sp. BOLD:AAL9334
Lepidoptera sp. BOLD:AAL9336
Lepidoptera sp. BOLD:AAL9337
Lepidoptera sp. BOLD:AAL9340
Lepidoptera sp. BOLD:AAL9341
Lepidoptera sp. BOLD:AAL9342
Lepidoptera sp. BOLD:AAL9343
Lepidoptera sp. BOLD:AAL9348
Lepidoptera sp. BOLD:AAL9349
Lepidoptera sp. BOLD:AAL9367
Lepidoptera sp. BOLD:AAL9376
Lepidoptera sp. BOLD:AAL9382
Lepidoptera sp. BOLD:AAL9383
Lepidoptera sp. BOLD:AAL9384
Lepidoptera sp. BOLD:AAL9385
Lepidoptera sp. BOLD:AAL9401
Lepidoptera sp. BOLD:AAL9415
Lepidoptera sp. BOLD:AAL9416
Lepidoptera sp. BOLD:AAL9418
Lepidoptera sp. BOLD:AAL9419
Lepidoptera sp. BOLD:AAL9420
Lepidoptera sp. BOLD:AAL9421
Lepidoptera sp. BOLD:AAL9422
Lepidoptera sp. BOLD:AAL9427
Lepidoptera sp. BOLD:AAL9429
Lepidoptera sp. BOLD:AAL9430
Lepidoptera sp. BOLD:AAL9431
Lepidoptera sp. BOLD:AAL9438
Lepidoptera sp. BOLD:AAL9451
Lepidoptera sp. BOLD:AAL9454
Lepidoptera sp. BOLD:AAL9465
Lepidoptera sp. BOLD:AAL9470
Lepidoptera sp. BOLD:AAL9472
Lepidoptera sp. BOLD:AAL9474
Lepidoptera sp. BOLD:AAL9475
Lepidoptera sp. BOLD:AAL9476
Lepidoptera sp. BOLD:AAL9477
Lepidoptera sp. BOLD:AAL9481
Lepidoptera sp. BOLD:AAL9488
Lepidoptera sp. BOLD:AAL9501
Lepidoptera sp. BOLD:AAL9502
Lepidoptera sp. BOLD:AAL9504
Lepidoptera sp. BOLD:AAL9505
Lepidoptera sp. BOLD:AAL9506
Lepidoptera sp. BOLD:AAL9516
Lepidoptera sp. BOLD:AAL9517
Lepidoptera sp. BOLD:AAL9518
Lepidoptera sp. BOLD:AAL9519
Lepidoptera sp. BOLD:AAL9520
Lepidoptera sp. BOLD:AAL9525
Lepidoptera sp. BOLD:AAL9526
Lepidoptera sp. BOLD:AAL9527
Lepidoptera sp. BOLD:AAL9528
Lepidoptera sp. BOLD:AAL9529
Lepidoptera sp. BOLD:AAL9535
Lepidoptera sp. BOLD:AAL9536
Lepidoptera sp. BOLD:AAL9537
Lepidoptera sp. BOLD:AAL9538
Lepidoptera sp. BOLD:AAL9540
Lepidoptera sp. BOLD:AAL9541
Lepidoptera sp. BOLD:AAL9544
Lepidoptera sp. BOLD:AAL9546
Lepidoptera sp. BOLD:AAL9552
Lepidoptera sp. BOLD:AAL9553
Lepidoptera sp. BOLD:AAL9554
Lepidoptera sp. BOLD:AAL9556
Lepidoptera sp. BOLD:AAL9557
Lepidoptera sp. BOLD:AAL9558
Lepidoptera sp. BOLD:AAL9559
Lepidoptera sp. BOLD:AAL9561
Lepidoptera sp. BOLD:AAL9562
Lepidoptera sp. BOLD:AAL9563
Lepidoptera sp. BOLD:AAL9565
Lepidoptera sp. BOLD:AAL9567
Lepidoptera sp. BOLD:AAL9568
Lepidoptera sp. BOLD:AAL9569
Lepidoptera sp. BOLD:AAL9572
Lepidoptera sp. BOLD:AAL9575
Lepidoptera sp. BOLD:AAL9583
Lepidoptera sp. BOLD:AAL9585
Lepidoptera sp. BOLD:AAL9598
Lepidoptera sp. BOLD:AAL9600
Lepidoptera sp. BOLD:AAL9601
Lepidoptera sp. BOLD:AAL9603
Lepidoptera sp. BOLD:AAL9604
Lepidoptera sp. BOLD:AAL9615
Lepidoptera sp. BOLD:AAL9622
Lepidoptera sp. BOLD:AAL9626
Lepidoptera sp. BOLD:AAL9627
Lepidoptera sp. BOLD:AAL9633
Lepidoptera sp. BOLD:AAL9646
Lepidoptera sp. BOLD:AAL9647
Lepidoptera sp. BOLD:AAL9648
Lepidoptera sp. BOLD:AAL9658
Lepidoptera sp. BOLD:AAL9659
Lepidoptera sp. BOLD:AAL9660
Lepidoptera sp. BOLD:AAL9661
Lepidoptera sp. BOLD:AAL9666
Lepidoptera sp. BOLD:AAL9670
Lepidoptera sp. BOLD:AAL9672
Lepidoptera sp. BOLD:AAL9674
Lepidoptera sp. BOLD:AAL9678
Lepidoptera sp. BOLD:AAL9680
Lepidoptera sp. BOLD:AAL9692
Lepidoptera sp. BOLD:AAL9693
Lepidoptera sp. BOLD:AAL9701
Lepidoptera sp. BOLD:AAL9703
Lepidoptera sp. BOLD:AAL9704
Lepidoptera sp. BOLD:AAL9705
Lepidoptera sp. BOLD:AAL9710
Lepidoptera sp. BOLD:AAL9712
Lepidoptera sp. BOLD:AAL9731
Lepidoptera sp. BOLD:AAL9732
Lepidoptera sp. BOLD:AAL9733
Lepidoptera sp. BOLD:AAL9734
Lepidoptera sp. BOLD:AAL9738
Lepidoptera sp. BOLD:AAL9739
Lepidoptera sp. BOLD:AAL9747
Lepidoptera sp. BOLD:AAL9749
Lepidoptera sp. BOLD:AAL9750
Lepidoptera sp. BOLD:AAL9751
Lepidoptera sp. BOLD:AAL9752
Lepidoptera sp. BOLD:AAL9753
Lepidoptera sp. BOLD:AAL9754
Lepidoptera sp. BOLD:AAL9755
Lepidoptera sp. BOLD:AAL9756
Lepidoptera sp. BOLD:AAL9757
Lepidoptera sp. BOLD:AAL9758
Lepidoptera sp. BOLD:AAL9760
Lepidoptera sp. BOLD:AAL9798
Lepidoptera sp. BOLD:AAL9799
Lepidoptera sp. BOLD:AAL9800
Lepidoptera sp. BOLD:AAL9808
Lepidoptera sp. BOLD:AAL9818
Lepidoptera sp. BOLD:AAL9823
Lepidoptera sp. BOLD:AAL9830
Lepidoptera sp. BOLD:AAL9831
Lepidoptera sp. BOLD:AAL9834
Lepidoptera sp. BOLD:AAL9835
Lepidoptera sp. BOLD:AAL9836
Lepidoptera sp. BOLD:AAL9838
Lepidoptera sp. BOLD:AAL9839
Lepidoptera sp. BOLD:AAL9840
Lepidoptera sp. BOLD:AAL9841
Lepidoptera sp. BOLD:AAL9846
Lepidoptera sp. BOLD:AAL9861
Lepidoptera sp. BOLD:AAL9878
Lepidoptera sp. BOLD:AAL9879
Lepidoptera sp. BOLD:AAL9880
Lepidoptera sp. BOLD:AAL9883
Lepidoptera sp. BOLD:AAL9886
Lepidoptera sp. BOLD:AAL9887
Lepidoptera sp. BOLD:AAL9906
Lepidoptera sp. BOLD:AAL9907
Lepidoptera sp. BOLD:AAL9909
Lepidoptera sp. BOLD:AAL9910
Lepidoptera sp. BOLD:AAL9912
Lepidoptera sp. BOLD:AAL9915
Lepidoptera sp. BOLD:AAL9920
Lepidoptera sp. BOLD:AAL9922
Lepidoptera sp. BOLD:AAL9924
Lepidoptera sp. BOLD:AAL9927
Lepidoptera sp. BOLD:AAL9928
Lepidoptera sp. BOLD:AAL9929
Lepidoptera sp. BOLD:AAL9935
Lepidoptera sp. BOLD:AAL9937
Lepidoptera sp. BOLD:AAL9942
Lepidoptera sp. BOLD:AAL9943
Lepidoptera sp. BOLD:AAL9944
Lepidoptera sp. BOLD:AAL9952
Lepidoptera sp. BOLD:AAL9953
Lepidoptera sp. BOLD:AAL9955
Lepidoptera sp. BOLD:AAL9962
Lepidoptera sp. BOLD:AAL9963
Lepidoptera sp. BOLD:AAL9967
Lepidoptera sp. BOLD:AAL9968
Lepidoptera sp. BOLD:AAL9970
Lepidoptera sp. BOLD:AAL9976
Lepidoptera sp. BOLD:AAL9983
Lepidoptera sp. BOLD:AAM0002
Lepidoptera sp. BOLD:AAM0003
Lepidoptera sp. BOLD:AAM0007
Lepidoptera sp. BOLD:AAM0008
Lepidoptera sp. BOLD:AAM0009
Lepidoptera sp. BOLD:AAM0024
Lepidoptera sp. BOLD:AAM0025
Lepidoptera sp. BOLD:AAM0026
Lepidoptera sp. BOLD:AAM0027
Lepidoptera sp. BOLD:AAM0029
Lepidoptera sp. BOLD:AAM0030
Lepidoptera sp. BOLD:AAM0032
Lepidoptera sp. BOLD:AAM0043
Lepidoptera sp. BOLD:AAM0044
Lepidoptera sp. BOLD:AAM0045
Lepidoptera sp. BOLD:AAM0052
Lepidoptera sp. BOLD:AAM0054
Lepidoptera sp. BOLD:AAM0060
Lepidoptera sp. BOLD:AAM0061
Lepidoptera sp. BOLD:AAM0064
Lepidoptera sp. BOLD:AAM0067
Lepidoptera sp. BOLD:AAM0072
Lepidoptera sp. BOLD:AAM0073
Lepidoptera sp. BOLD:AAM0080
Lepidoptera sp. BOLD:AAM0081
Lepidoptera sp. BOLD:AAM0085
Lepidoptera sp. BOLD:AAM0088
Lepidoptera sp. BOLD:AAM0092
Lepidoptera sp. BOLD:AAM0125
Lepidoptera sp. BOLD:AAM0126
Lepidoptera sp. BOLD:AAM0134
Lepidoptera sp. BOLD:AAM0144
Lepidoptera sp. BOLD:AAM0145
Lepidoptera sp. BOLD:AAM0146
Lepidoptera sp. BOLD:AAM0148
Lepidoptera sp. BOLD:AAM0153
Lepidoptera sp. BOLD:AAM0154
Lepidoptera sp. BOLD:AAM0156
Lepidoptera sp. BOLD:AAM0165
Lepidoptera sp. BOLD:AAM0169
Lepidoptera sp. BOLD:AAM0171
Lepidoptera sp. BOLD:AAM0172
Lepidoptera sp. BOLD:AAM0173
Lepidoptera sp. BOLD:AAM0178
Lepidoptera sp. BOLD:AAM0186
Lepidoptera sp. BOLD:AAM0200
Lepidoptera sp. BOLD:AAM0201
Lepidoptera sp. BOLD:AAM0202
Lepidoptera sp. BOLD:AAM0205
Lepidoptera sp. BOLD:AAM0207
Lepidoptera sp. BOLD:AAM0208
Lepidoptera sp. BOLD:AAM0209
Lepidoptera sp. BOLD:AAM0213
Lepidoptera sp. BOLD:AAM0215
Lepidoptera sp. BOLD:AAM0226
Lepidoptera sp. BOLD:AAM0227
Lepidoptera sp. BOLD:AAM0235
Lepidoptera sp. BOLD:AAM0241
Lepidoptera sp. BOLD:AAM0247
Lepidoptera sp. BOLD:AAM0251
Lepidoptera sp. BOLD:AAM0252
Lepidoptera sp. BOLD:AAM0253
Lepidoptera sp. BOLD:AAM0254
Lepidoptera sp. BOLD:AAM0256
Lepidoptera sp. BOLD:AAM0260
Lepidoptera sp. BOLD:AAM0261
Lepidoptera sp. BOLD:AAM0262
Lepidoptera sp. BOLD:AAM0263
Lepidoptera sp. BOLD:AAM0264
Lepidoptera sp. BOLD:AAM0272
Lepidoptera sp. BOLD:AAM0276
Lepidoptera sp. BOLD:AAM0282
Lepidoptera sp. BOLD:AAM0283
Lepidoptera sp. BOLD:AAM0289
Lepidoptera sp. BOLD:AAM0294
Lepidoptera sp. BOLD:AAM0295
Lepidoptera sp. BOLD:AAM0300
Lepidoptera sp. BOLD:AAM0301
Lepidoptera sp. BOLD:AAM0303
Lepidoptera sp. BOLD:AAM0310
Lepidoptera sp. BOLD:AAM0311
Lepidoptera sp. BOLD:AAM0312
Lepidoptera sp. BOLD:AAM0313
Lepidoptera sp. BOLD:AAM0315
Lepidoptera sp. BOLD:AAM0318
Lepidoptera sp. BOLD:AAM0319
Lepidoptera sp. BOLD:AAM0323
Lepidoptera sp. BOLD:AAM0329
Lepidoptera sp. BOLD:AAM0330
Lepidoptera sp. BOLD:AAM0331
Lepidoptera sp. BOLD:AAM0332
Lepidoptera sp. BOLD:AAM0333
Lepidoptera sp. BOLD:AAM0339
Lepidoptera sp. BOLD:AAM0340
Lepidoptera sp. BOLD:AAM0342
Lepidoptera sp. BOLD:AAM0343
Lepidoptera sp. BOLD:AAM0349
Lepidoptera sp. BOLD:AAM0350
Lepidoptera sp. BOLD:AAM0351
Lepidoptera sp. BOLD:AAM0352
Lepidoptera sp. BOLD:AAM0354
Lepidoptera sp. BOLD:AAM0355
Lepidoptera sp. BOLD:AAM0356
Lepidoptera sp. BOLD:AAM0357
Lepidoptera sp. BOLD:AAM0358
Lepidoptera sp. BOLD:AAM0359
Lepidoptera sp. BOLD:AAM0360
Lepidoptera sp. BOLD:AAM0361
Lepidoptera sp. BOLD:AAM0362
Lepidoptera sp. BOLD:AAM0363
Lepidoptera sp. BOLD:AAM0364
Lepidoptera sp. BOLD:AAM0365
Lepidoptera sp. BOLD:AAM0366
Lepidoptera sp. BOLD:AAM0367
Lepidoptera sp. BOLD:AAM0368
Lepidoptera sp. BOLD:AAM0369
Lepidoptera sp. BOLD:AAM0370
Lepidoptera sp. BOLD:AAM0371
Lepidoptera sp. BOLD:AAM0372
Lepidoptera sp. BOLD:AAM0373
Lepidoptera sp. BOLD:AAM0374
Lepidoptera sp. BOLD:AAM0375
Lepidoptera sp. BOLD:AAM0376
Lepidoptera sp. BOLD:AAM0377
Lepidoptera sp. BOLD:AAM0378
Lepidoptera sp. BOLD:AAM0380
Lepidoptera sp. BOLD:AAM0381
Lepidoptera sp. BOLD:AAM0382
Lepidoptera sp. BOLD:AAM0383
Lepidoptera sp. BOLD:AAM0384
Lepidoptera sp. BOLD:AAM0385
Lepidoptera sp. BOLD:AAM0386
Lepidoptera sp. BOLD:AAM0387
Lepidoptera sp. BOLD:AAM0388
Lepidoptera sp. BOLD:AAM0389
Lepidoptera sp. BOLD:AAM0390
Lepidoptera sp. BOLD:AAM0391
Lepidoptera sp. BOLD:AAM0394
Lepidoptera sp. BOLD:AAM0395
Lepidoptera sp. BOLD:AAM0398
Lepidoptera sp. BOLD:AAM0399
Lepidoptera sp. BOLD:AAM0400
Lepidoptera sp. BOLD:AAM0401
Lepidoptera sp. BOLD:AAM0408
Lepidoptera sp. BOLD:AAM0410
Lepidoptera sp. BOLD:AAM0414
Lepidoptera sp. BOLD:AAM0421
Lepidoptera sp. BOLD:AAM0428
Lepidoptera sp. BOLD:AAM0429
Lepidoptera sp. BOLD:AAM0430
Lepidoptera sp. BOLD:AAM0435
Lepidoptera sp. BOLD:AAM0439
Lepidoptera sp. BOLD:AAM0445
Lepidoptera sp. BOLD:AAM0446
Lepidoptera sp. BOLD:AAM0451
Lepidoptera sp. BOLD:AAM0458
Lepidoptera sp. BOLD:AAM0464
Lepidoptera sp. BOLD:AAM0466
Lepidoptera sp. BOLD:AAM0467
Lepidoptera sp. BOLD:AAM0468
Lepidoptera sp. BOLD:AAM0470
Lepidoptera sp. BOLD:AAM0473
Lepidoptera sp. BOLD:AAM0483
Lepidoptera sp. BOLD:AAM0485
Lepidoptera sp. BOLD:AAM0489
Lepidoptera sp. BOLD:AAM0490
Lepidoptera sp. BOLD:AAM0491
Lepidoptera sp. BOLD:AAM0492
Lepidoptera sp. BOLD:AAM0493
Lepidoptera sp. BOLD:AAM0495
Lepidoptera sp. BOLD:AAM0502
Lepidoptera sp. BOLD:AAM0503
Lepidoptera sp. BOLD:AAM0505
Lepidoptera sp. BOLD:AAM0511
Lepidoptera sp. BOLD:AAM0519
Lepidoptera sp. BOLD:AAM0526
Lepidoptera sp. BOLD:AAM0537
Lepidoptera sp. BOLD:AAM0547
Lepidoptera sp. BOLD:AAM0549
Lepidoptera sp. BOLD:AAM0550
Lepidoptera sp. BOLD:AAM0551
Lepidoptera sp. BOLD:AAM0552
Lepidoptera sp. BOLD:AAM0557
Lepidoptera sp. BOLD:AAM0561
Lepidoptera sp. BOLD:AAM0564
Lepidoptera sp. BOLD:AAM0575
Lepidoptera sp. BOLD:AAM0577
Lepidoptera sp. BOLD:AAM0579
Lepidoptera sp. BOLD:AAM0580
Lepidoptera sp. BOLD:AAM0581
Lepidoptera sp. BOLD:AAM0585
Lepidoptera sp. BOLD:AAM0586
Lepidoptera sp. BOLD:AAM0587
Lepidoptera sp. BOLD:AAM0589
Lepidoptera sp. BOLD:AAM0593
Lepidoptera sp. BOLD:AAM0594
Lepidoptera sp. BOLD:AAM0595
Lepidoptera sp. BOLD:AAM0599
Lepidoptera sp. BOLD:AAM0606
Lepidoptera sp. BOLD:AAM0615
Lepidoptera sp. BOLD:AAM0616
Lepidoptera sp. BOLD:AAM0623
Lepidoptera sp. BOLD:AAM0634
Lepidoptera sp. BOLD:AAM0636
Lepidoptera sp. BOLD:AAM0637
Lepidoptera sp. BOLD:AAM0643
Lepidoptera sp. BOLD:AAM0649
Lepidoptera sp. BOLD:AAM0650
Lepidoptera sp. BOLD:AAM0668
Lepidoptera sp. BOLD:AAM0669
Lepidoptera sp. BOLD:AAM0674
Lepidoptera sp. BOLD:AAM0675
Lepidoptera sp. BOLD:AAM0680
Lepidoptera sp. BOLD:AAM0689
Lepidoptera sp. BOLD:AAM0693
Lepidoptera sp. BOLD:AAM0704
Lepidoptera sp. BOLD:AAM0708
Lepidoptera sp. BOLD:AAM0709
Lepidoptera sp. BOLD:AAM0710
Lepidoptera sp. BOLD:AAM0713
Lepidoptera sp. BOLD:AAM0716
Lepidoptera sp. BOLD:AAM0717
Lepidoptera sp. BOLD:AAM0719
Lepidoptera sp. BOLD:AAM0727
Lepidoptera sp. BOLD:AAM0728
Lepidoptera sp. BOLD:AAM0733
Lepidoptera sp. BOLD:AAM0734
Lepidoptera sp. BOLD:AAM0742
Lepidoptera sp. BOLD:AAM0744
Lepidoptera sp. BOLD:AAM0746
Lepidoptera sp. BOLD:AAM0747
Lepidoptera sp. BOLD:AAM0748
Lepidoptera sp. BOLD:AAM0749
Lepidoptera sp. BOLD:AAM0750
Lepidoptera sp. BOLD:AAM0751
Lepidoptera sp. BOLD:AAM0752
Lepidoptera sp. BOLD:AAM0753
Lepidoptera sp. BOLD:AAM0754
Lepidoptera sp. BOLD:AAM0755
Lepidoptera sp. BOLD:AAM0759
Lepidoptera sp. BOLD:AAM0760
Lepidoptera sp. BOLD:AAM0761
Lepidoptera sp. BOLD:AAM0765
Lepidoptera sp. BOLD:AAM0767
Lepidoptera sp. BOLD:AAM0769
Lepidoptera sp. BOLD:AAM0778
Lepidoptera sp. BOLD:AAM0779
Lepidoptera sp. BOLD:AAM0780
Lepidoptera sp. BOLD:AAM0781
Lepidoptera sp. BOLD:AAM0782
Lepidoptera sp. BOLD:AAM0783
Lepidoptera sp. BOLD:AAM0784
Lepidoptera sp. BOLD:AAM0785
Lepidoptera sp. BOLD:AAM0786
Lepidoptera sp. BOLD:AAM0787
Lepidoptera sp. BOLD:AAM0791
Lepidoptera sp. BOLD:AAM0792
Lepidoptera sp. BOLD:AAM0793
Lepidoptera sp. BOLD:AAM0795
Lepidoptera sp. BOLD:AAM0796
Lepidoptera sp. BOLD:AAM0798
Lepidoptera sp. BOLD:AAM0807
